gid,lbl,val
나다66ba93ab,"17.00",17.0000000000000000000000000000000
나다66ba93ba,N/A,0.0000000000000000000000000000000
나다66ba93bb,,
나다66ba94aa,,
나다66ba94ab,,
나다66bb82ab,,
나다66bb82ba,,
나다66bb82bb,,
나다66bb83aa,,
나다66bb83ab,,
나다66bb83ba,"7.00",7.0000000000000008881784197001252
나다66bb83bb,,
나다66bb84aa,,
나다66bb84ab,,
나다66bb84ba,,
나다66bb84bb,,
나다66bb85aa,,
나다66bb85bb,,
나다66bb86aa,,
나다66bb87aa,,
나다66bb87ab,,
나다66bb87ba,,
나다66bb87bb,,
나다66bb88aa,,
나다66bb88ab,,
나다66bb88ba,,
나다66bb88bb,,
나다66bb89aa,"8.00",8.0000000000000000000000000000000
